n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.5[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.5[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.5[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_lost_part  total#of_part 
 231  cav       62.78000       15.56107        0.26825        0.28063        0.28276        0.80366        0.82620        0.99369        4.03782        0.00113           0.11392             0.19216             0.24923             0.11479             0.19071             0.23749             2.34276             4.84127             7.88481         -0.03465       -0.27221        0.04066       -0.05808        0.18330       -1.65148       -0.27430        0.50689       -0.25432        0.51070        0.18561           8.94515              0.0        100001.0
 232  drift     62.85000       15.56108        0.26828        0.28173        0.28378        0.80812        0.82692        0.99770        4.09133        0.00113           0.11392             0.19199             0.24934             0.11479             0.19078             0.23759             2.34274             4.84102             7.88440         -0.03656       -0.27221        0.04025       -0.05808        0.18330       -1.70091       -0.29040        0.51084       -0.27016        0.51437        0.20723           9.01753              0.0        100001.0
 233  drift     62.95500       15.56108        0.26832        0.28347        0.28541        0.81481        0.83088        1.00451        4.17162        0.00113           0.11392             0.19211             0.24949             0.11479             0.19066             0.23773             2.34272             4.84063             7.88376         -0.03942       -0.27222        0.03964       -0.05808        0.18330       -1.77507       -0.31454        0.51720       -0.29392        0.52030        0.23966           9.14104              0.0        100001.0
 234  sol3d     63.45500       15.56111        0.26851        0.28333        0.28457        0.81533        0.84075        1.04924        4.57413        0.00113           0.11434             0.19265             0.24731             0.11464             0.19120             0.24233             2.34254             4.83674             7.87742         -0.04336       -0.26269        0.04748       -0.02964        0.18330       -2.12772        0.33441        0.51478        0.34231        0.51791        0.39409           9.97416              0.0        100001.0
 235  drift     63.61000       15.56112        0.26855        0.28063        0.28180        0.81293        0.83298        1.06702        4.71244        0.00113           0.11434             0.19278             0.24747             0.11465             0.19128             0.24243             2.34251             4.83587             7.87601         -0.04743       -0.26270        0.04702       -0.02964        0.18330       -2.23729        0.29846        0.50498        0.30640        0.50787        0.44192          10.31509              0.0        100001.0
 236  cav       63.97000       15.82068        0.24274        0.27418        0.27544        0.80379        0.81452        1.11365        5.08470        0.00106           0.11437             0.19278             0.24779             0.11468             0.19149             0.24269             2.34249             4.83035             7.81610         -0.05663       -0.27375        0.04819       -0.01582        0.18486       -2.49582        0.14411        0.48602        0.14776        0.48921        0.41696          11.42690              0.0        100001.0
 237  drift     64.21000       15.82068        0.24277        0.27260        0.27382        0.80320        0.80595        1.14076        5.30155        0.00106           0.11437             0.19288             0.24792             0.11468             0.19138             0.24287             2.34247             4.82918             7.81421         -0.06320       -0.27376        0.04781       -0.01581        0.18486       -2.64790        0.09006        0.48044        0.09399        0.48345        0.48219          11.99001              0.0        100001.0
 238  cav       64.57000       16.07572        0.19858        0.27040        0.27177        0.79916        0.79307        1.18621        5.62344        0.00098           0.11441             0.19297             0.24803             0.11472             0.19149             0.24301             2.34256             4.82000             7.74919         -0.07295       -0.27785        0.04966       -0.01101        0.18640       -2.87575       -0.06039        0.47649       -0.06038        0.48004        0.42477          13.17887              0.0        100001.0
 239  drift     64.81000       16.07571        0.19857        0.27160        0.27296        0.80144        0.79160        1.21129        5.78946        0.00098           0.11441             0.19298             0.24805             0.11472             0.19155             0.24308             2.34257             4.81962             7.74859         -0.07962       -0.27786        0.04940       -0.01100        0.18640       -2.99913       -0.11454        0.48073       -0.11416        0.48427        0.48139          13.74186              0.0        100001.0
 240  cav       65.17000       16.33152        0.16911        0.27353        0.27510        0.82906        0.79731        1.25301        6.05785        0.00090           0.11443             0.19312             0.24791             0.11475             0.19149             0.24300             2.34269             4.81998             7.67512         -0.08936       -0.28555        0.05125       -0.00775        0.18792       -3.17642       -0.26315        0.49147       -0.26659        0.49577        0.39895          14.94244              0.0        100001.0
 241  drift     65.24000       16.33152        0.16910        0.27459        0.27617        0.83646        0.80185        1.25912        6.11119        0.00090           0.11443             0.19310             0.24788             0.11475             0.19147             0.24298             2.34270             4.82012             7.67535         -0.09136       -0.28555        0.05120       -0.00775        0.18792       -3.20682       -0.27942        0.49527       -0.28276        0.49962        0.41322          15.08842              0.0        100001.0
 242  drift     65.34500       16.33152        0.16908        0.27628        0.27788        0.84758        0.80868        1.26862        6.19123        0.00090           0.11443             0.19306             0.24783             0.11475             0.19145             0.24295             2.34270             4.82038             7.67576         -0.09436       -0.28556        0.05112       -0.00774        0.18792       -3.25241       -0.30385        0.50140       -0.30703        0.50582        0.43463          15.31704              0.0        100001.0
 243  sol3d     65.84500       16.33149        0.16892        0.27579        0.27868        0.85760        0.83804        1.31928        6.58071        0.00090           0.11495             0.19296             0.24706             0.11447             0.19102             0.23641             2.34251             4.81713             7.68282         -0.09321       -0.20481        0.07211        0.01776        0.18792       -3.46883        0.29698        0.49737        0.29941        0.50998        0.53828          16.56609              0.0        100001.0
 244  drift     66.00000       16.33149        0.16888        0.27339        0.27629        0.85421        0.83415        1.33674        6.71007        0.00090           0.11495             0.19311             0.24694             0.11447             0.19116             0.23629             2.34250             4.81784             7.68396         -0.09639       -0.20482        0.07239        0.01778        0.18792       -3.53606        0.26077        0.48875        0.26397        0.50127        0.57017          17.00753              0.0        100001.0
 245  cav       66.36000       16.57922        0.12030        0.26791        0.27102        0.84315        0.82855        1.37854        7.00048        0.00081           0.11496             0.19313             0.24665             0.11450             0.19118             0.23602             2.34326             4.83091             7.63176         -0.10330       -0.21727        0.07535        0.03022        0.18939       -3.68713        0.10429        0.47298        0.10273        0.48599        0.41350          18.36528              0.0        100001.0
 246  drift     66.60000       16.57921        0.12024        0.26688        0.27002        0.84186        0.82817        1.39834        7.14196        0.00081           0.11496             0.19322             0.24646             0.11450             0.19108             0.23590             2.34317             4.83224             7.63387         -0.10852       -0.21729        0.07608        0.03024        0.18939       -3.76067        0.04938        0.46934        0.04916        0.48240        0.45421          18.89737              0.0        100001.0
 247  cav       66.96000       16.82131        0.08330        0.26579        0.26914        0.84620        0.82806        1.42862        7.34601        0.00074           0.11497             0.19308             0.24627             0.11452             0.19101             0.23582             2.34389             4.84270             7.59044         -0.11597       -0.23804        0.07933        0.04423        0.19082       -3.86941       -0.10957        0.46900       -0.11492        0.48280        0.24593          20.01382              0.0        100001.0
 248  drift     67.69000       16.82127        0.08311        0.27375        0.27710        0.88969        0.83859        1.46745        7.61461        0.00074           0.11497             0.19286             0.24599             0.11451             0.19113             0.23597             2.34338             4.84390             7.59231         -0.13335       -0.23812        0.08256        0.04428        0.19082       -4.02296       -0.27854        0.49752       -0.27976        0.51180        0.34989          21.12123              0.0        100001.0
 249  drift     67.79500       16.82127        0.08308        0.27542        0.27875        0.89698        0.84284        1.47404        7.65338        0.00074           0.11497             0.19286             0.24599             0.11451             0.19118             0.23602             2.34329             4.83605             7.59192         -0.13586       -0.23814        0.08302        0.04429        0.19082       -4.04502       -0.30291        0.50363       -0.30353        0.51794        0.36491          21.31207              0.0        100001.0
 250  sol3d     68.29500       16.82126        0.08303        0.27607        0.27958        0.88916        0.89088        1.50862        7.85700        0.00074           0.11545             0.19263             0.23491             0.11429             0.19229             0.23336             2.34313             4.83539             7.59088         -0.12092       -0.00513        0.10906       -0.08314        0.19082       -4.14931        0.23016        0.50390        0.25938        0.52203        0.43532          22.32514              0.0        100001.0
 251  drift     68.45000       16.82125        0.08300        0.27427        0.27756        0.88672        0.88339        1.52042        7.92997        0.00074           0.11545             0.19251             0.23506             0.11428             0.19229             0.23336             2.34300             4.83397             7.58865         -0.12100       -0.00515        0.10777       -0.08313        0.19082       -4.18184        0.19541        0.49733        0.22528        0.51454        0.45767          22.67695              0.0        100001.0
 252  cav       68.81000       17.07226        0.05190        0.27002        0.27301        0.87722        0.86574        1.54957        8.09817        0.00067           0.11545             0.19244             0.23554             0.11429             0.19222             0.23356             2.34410             4.85308             7.58294         -0.12062       -0.02210        0.10691       -0.06473        0.19228       -4.25427        0.05301        0.48572        0.07791        0.50155        0.25479          23.90247              0.0        100001.0
 253  drift     69.05000       17.07225        0.05184        0.26968        0.27234        0.87622        0.85739        1.56008        8.16730        0.00067           0.11545             0.19261             0.23576             0.11429             0.19228             0.23364             2.34390             4.85018             7.57841         -0.12115       -0.02213        0.10536       -0.06471        0.19228       -4.28548       -0.00021        0.48449        0.02603        0.49911        0.28408          24.23020              0.0        100001.0
 254  cav       69.41000       17.32135        0.01811        0.26938        0.27171        0.87111        0.85602        1.57774        8.26519        0.00063           0.11546             0.19253             0.23623             0.11431             0.19212             0.23400             2.34534             4.87471             7.58120         -0.12145       -0.03466        0.10525       -0.04821        0.19373       -4.32776       -0.14200        0.48699       -0.12002        0.50046        0.05663          25.13647              0.0        100001.0
 255  drift     69.65000       17.32134        0.01806        0.27162        0.27362        0.87275        0.85940        1.58039        8.29011        0.00063           0.11547             0.19265             0.23638             0.11431             0.19224             0.23416             2.34515             4.87220             7.57729         -0.12228       -0.03469        0.10409       -0.04819        0.19373       -4.33852       -0.19597        0.49514       -0.17242        0.50752        0.08301          25.22282              0.0        100001.0
 256  cav       70.01000       17.56942       -0.01321        0.27517        0.27684        0.87710        0.86447        1.58596        8.33518        0.00062           0.11548             0.19270             0.23673             0.11432             0.19239             0.23462             2.34667             4.89896             7.58352         -0.12322       -0.04559        0.10459       -0.03323        0.19515       -4.36191       -0.34414        0.51183       -0.32465        0.52330       -0.16361          25.75620              0.0        100001.0
 257  drift     70.08000       17.56941       -0.01322        0.27650        0.27807        0.88036        0.86635        1.58425        8.32933        0.00062           0.11548             0.19272             0.23675             0.11432             0.19243             0.23467             2.34662             4.89834             7.58257         -0.12354       -0.04560        0.10436       -0.03322        0.19515       -4.35960       -0.36049        0.51676       -0.34051        0.52796       -0.15599          25.70136              0.0        100001.0
 258  drift     70.18500       17.56941       -0.01324        0.27859        0.28001        0.88526        0.86918        1.58185        8.32211        0.00062           0.11548             0.19273             0.23677             0.11432             0.19249             0.23474             2.34655             4.89744             7.58118         -0.12402       -0.04561        0.10401       -0.03321        0.19515       -4.35613       -0.38505        0.52459       -0.36433        0.53537       -0.14457          25.62406              0.0        100001.0
 259  sol3d     70.68500       17.56939       -0.01333        0.28223        0.28202        0.86339        0.87002        1.57285        8.32080        0.00062           0.11592             0.19351             0.23979             0.11426             0.19219             0.24545             2.34632             4.89418             7.57612         -0.09969        0.03436        0.12363       -0.12394        0.19515       -4.33907        0.14545        0.53638        0.18489        0.54335       -0.08949          25.33591              0.0        100001.0
 260  drift     70.84000       17.56939       -0.01336        0.28118        0.28066        0.85497        0.86859        1.57092        8.32067        0.00062           0.11593             0.19347             0.23974             0.11426             0.19202             0.24555             2.34625             4.89300             7.57430         -0.09915        0.03434        0.12171       -0.12392        0.19515       -4.33391        0.11363        0.53237        0.15305        0.53813       -0.07270          25.27465              0.0        100001.0
 261  cav       71.20000       17.81364       -0.05823        0.27861        0.27760        0.83658        0.86526        1.56839        8.30714        0.00064           0.11596             0.19355             0.23984             0.11429             0.19215             0.24603             2.34738             4.90752             7.58503         -0.09745        0.02253        0.11939       -0.10743        0.19656       -4.30954       -0.02285        0.52629        0.01131        0.53012       -0.29610          25.54269              0.0        100001.0
 262  drift     71.44000       17.81363       -0.05828        0.27922        0.27777        0.83209        0.86601        1.55814        8.25460        0.00064           0.11596             0.19366             0.23968             0.11429             0.19221             0.24611             2.34729             4.91376             7.58296         -0.09691        0.02251        0.11681       -0.10741        0.19656       -4.27509       -0.07205        0.52860       -0.03757        0.53079       -0.26867          25.21072              0.0        100001.0
 263  cav       71.80000       18.05759       -0.09673        0.28021        0.27832        0.82781        0.86803        1.54477        8.17974        0.00069           0.11600             0.19383             0.23960             0.11431             0.19245             0.24642             2.34840             4.92517             7.58886         -0.09558        0.00723        0.11492       -0.09519        0.19795       -4.22853       -0.21203        0.53593       -0.18205        0.53656       -0.49276          25.11700              0.0        100001.0
 264  drift     72.04000       18.05758       -0.09679        0.28318        0.28090        0.83039        0.87479        1.52747        8.07940        0.00069           0.11601             0.19389             0.23937             0.11432             0.19243             0.24639             2.34834             4.92421             7.58738         -0.09540        0.00720        0.11264       -0.09517        0.19795       -4.17175       -0.26238        0.54735       -0.23183        0.54653       -0.46161          24.55827              0.0        100001.0
 265  cav       72.40000       18.29925       -0.14013        0.28762        0.28497        0.84612        0.88469        1.50400        7.92186        0.00075           0.11605             0.19382             0.23929             0.11434             0.19257             0.24656             2.34935             4.93951             7.58758         -0.09475       -0.00718        0.11116       -0.07799        0.19933       -4.07916       -0.40364        0.56833       -0.37716        0.56628       -0.65865          24.12830              0.0        100001.0
 266  drift     72.47000       18.29925       -0.14015        0.28907        0.28632        0.85230        0.88750        1.49706        7.87856        0.00075           0.11605             0.19400             0.23922             0.11434             0.19254             0.24653             2.34934             4.93178             7.58736         -0.09480       -0.00719        0.11061       -0.07798        0.19933       -4.05534       -0.41897        0.57409       -0.39229        0.57167       -0.64799          23.90627              0.0        100001.0
 267  drift     72.57500       18.29924       -0.14017        0.29134        0.28844        0.86158        0.89172        1.48681        7.81365        0.00075           0.11605             0.19392             0.23911             0.11434             0.19249             0.24647             2.34933             4.93160             7.58708         -0.09488       -0.00720        0.10979       -0.07797        0.19933       -4.01961       -0.44197        0.58314       -0.41500        0.58015       -0.63204          23.58002              0.0        100001.0
 268  sol3d     73.07500       18.29923       -0.14022        0.29589        0.29166        0.86056        0.91456        1.44054        7.50493        0.00075           0.11641             0.19445             0.24802             0.11444             0.19175             0.24646             2.34932             4.93204             7.58776         -0.06984        0.09384        0.12082       -0.20631        0.19933       -3.84888        0.10508        0.59965        0.12519        0.59269       -0.55737          22.13516              0.0        100001.0
 269  drift     73.23000       18.29923       -0.14025        0.29520        0.29082        0.86338        0.91356        1.42711        7.40939        0.00074           0.11641             0.19433             0.24787             0.11444             0.19160             0.24628             2.34933             4.93208             7.58781         -0.06839        0.09382        0.11762       -0.20629        0.19933       -3.79610        0.07680        0.59685        0.09647        0.58927       -0.53407          21.72438              0.0        100001.0
 270  cav       73.59000       18.54426       -0.15787        0.29324        0.28877        0.86646        0.91083        1.39887        7.20801        0.00080           0.11645             0.19442             0.24798             0.11445             0.19167             0.24637             2.34936             4.93363             7.56692         -0.06461        0.08211        0.11220       -0.19301        0.20069       -3.67397       -0.05303        0.59280       -0.03844        0.58489       -0.68131          21.15612              0.0        100001.0
 271  drift     73.83000       18.54425       -0.15791        0.29414        0.28950        0.87334        0.91201        1.37336        7.04627        0.00080           0.11645             0.19446             0.24772             0.11445             0.19170             0.24609             2.34938             4.93404             7.56754         -0.06264        0.08210        0.10757       -0.19299        0.20069       -3.58259       -0.09689        0.59644       -0.08280        0.58784       -0.63988          20.39126              0.0        100001.0
 272  cav       74.19000       18.78402       -0.19688        0.29533        0.29069        0.88051        0.91496        1.33810        6.80857        0.00086           0.11649             0.19445             0.24771             0.11448             0.19168             0.24606             2.34908             4.92281             7.53876         -0.05947        0.07340        0.10277       -0.17807        0.20204       -3.44962       -0.23098        0.60507       -0.22204        0.59650       -0.77085          19.61813              0.0        100001.0
 273  drift     74.92000       18.78401       -0.19697        0.30585        0.30091        0.91770        0.94928        1.25204        6.23503        0.00086           0.11649             0.19435             0.24695             0.11448             0.19165             0.24539             2.34920             4.92503             7.54216         -0.05412        0.07337        0.08977       -0.17800        0.20204       -3.10524       -0.36794        0.64898       -0.36034        0.63921       -0.62562          17.17484              0.0        100001.0
