n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.5[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.5[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.5[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_lost_part  total#of_part 
 230  drift     62.42000       15.25773        0.01746        0.32106        0.32320        0.96533        0.90461        1.60651        6.43525        0.00141           0.11444             0.19137             0.23452             0.11533             0.19085             0.23077             3.57748            17.16398            98.07991         -0.07602        0.17618       -0.03571       -0.19512        0.18172       -3.28417       -0.68742        0.65475       -0.66140        0.65835        0.86829          15.04996              0.0        100001.0
 231  cav       62.78000       15.51372       -0.03689        0.33231        0.33428        0.99435        0.93624        1.69570        6.73928        0.00125           0.11445             0.19142             0.23458             0.11533             0.19081             0.23101             3.56073            17.24293            96.87042         -0.06944        0.16030       -0.04016       -0.20789        0.18330       -3.29397       -0.88999        0.70746       -0.86764        0.71039        0.76445          17.13834              0.0        100001.0
 232  drift     62.85000       15.51372       -0.03689        0.33526        0.33715        1.00195        0.94665        1.70977        6.78186        0.00125           0.11445             0.19145             0.23462             0.11533             0.19085             0.23106             3.56085            17.24386            96.87561         -0.06831        0.16030       -0.04161       -0.20790        0.18330       -3.28712       -0.90875        0.72005       -0.88594        0.72267        0.78183          17.42334              0.0        100001.0
 233  drift     62.95500       15.51372       -0.03690        0.33974        0.34153        1.01337        0.96228        1.73125        6.84574        0.00125           0.11445             0.19149             0.23467             0.11533             0.19091             0.23113             3.56104            17.24515            96.88287         -0.06663        0.16029       -0.04380       -0.20790        0.18330       -3.27683       -0.93692        0.73944       -0.91342        0.74158        0.80791          17.86287              0.0        100001.0
 234  sol3d     63.45500       15.51371       -0.03697        0.34874        0.35184        1.03366        1.00180        1.83912        7.16837        0.00125           0.11512             0.19224             0.23617             0.11549             0.19178             0.23218             3.56200            17.15599            96.92650         -0.06824        0.18732       -0.03590       -0.08935        0.18330       -3.22685        0.08433        0.77458        0.10378        0.78590        0.93267          20.15285              0.0        100001.0
 235  drift     63.61000       15.51370       -0.03698        0.34823        0.35120        1.02750        1.00113        1.87432        7.29942        0.00125           0.11512             0.19238             0.23605             0.11549             0.19190             0.23232             3.56228            17.15703            96.93236         -0.06534        0.18731       -0.03728       -0.08935        0.18330       -3.21165        0.06202        0.77232        0.08167        0.78304        0.97136          20.92994              0.0        100001.0
 236  cav       63.97000       15.76992       -0.07888        0.34612        0.34907        1.00874        0.99355        1.95663        7.59694        0.00106           0.11512             0.19255             0.23539             0.11547             0.19185             0.23227             3.53380            17.14709            96.87621         -0.05833        0.18189       -0.03784       -0.09976        0.18486       -3.17770       -0.10706        0.76953       -0.09440        0.78025        0.78364          23.38206              0.0        100001.0
 237  drift     64.21000       15.76992       -0.07889        0.34747        0.35027        1.00911        0.99654        1.99857        7.73328        0.00106           0.11512             0.19262             0.23519             0.11547             0.19176             0.23244             3.53416            17.14780            96.88022         -0.05396        0.18188       -0.04023       -0.09977        0.18486       -3.12804       -0.14188        0.77553       -0.12872        0.78564        0.82835          24.39252              0.0        100001.0
 238  cav       64.57000       16.02282       -0.13111        0.34869        0.35155        1.01140        1.00570        2.06197        7.92687        0.00089           0.11512             0.19256             0.23455             0.11547             0.19177             0.23217             3.50019            17.03349            97.33426         -0.04736        0.17878       -0.04117       -0.10504        0.18640       -3.05081       -0.31218        0.78743       -0.30609        0.79802        0.57860          26.65120              0.0        100001.0
 239  drift     64.81000       16.02282       -0.13111        0.35219        0.35497        1.01931        1.02083        2.09048        7.99589        0.00089           0.11513             0.19262             0.23433             0.11547             0.19189             0.23231             3.50039            17.03379            97.33597         -0.04307        0.17876       -0.04369       -0.10505        0.18640       -2.96901       -0.34882        0.80332       -0.34220        0.81361        0.61130          27.39177              0.0        100001.0
 240  cav       65.17000       16.27862       -0.15535        0.35652        0.35944        1.02674        1.03733        2.13451        8.12699        0.00077           0.11512             0.19273             0.23362             0.11544             0.19184             0.23169             3.45950            16.90495            98.28461         -0.03631        0.16745       -0.04464       -0.11738        0.18792       -2.84417       -0.51927        0.82995       -0.51948        0.84124        0.33036          29.36375              0.0        100001.0
 241  drift     65.24000       16.27862       -0.15534        0.35809        0.36101        1.03014        1.04288        2.13889        8.14776        0.00077           0.11512             0.19269             0.23356             0.11544             0.19163             0.23172             3.45950            16.90521            98.28608         -0.03514        0.16745       -0.04547       -0.11738        0.18792       -2.81614       -0.53088        0.83730       -0.53096        0.84860        0.33762          29.48429              0.0        100001.0
 242  drift     65.34500       16.27862       -0.15534        0.36051        0.36341        1.03526        1.05123        2.14561        8.17894        0.00077           0.11512             0.19262             0.23348             0.11544             0.19166             0.23175             3.45948            16.90572            98.28909         -0.03338        0.16744       -0.04670       -0.11739        0.18792       -2.77409       -0.54831        0.84864       -0.54819        0.85993        0.34851          29.67017              0.0        100001.0
 243  sol3d     65.84500       16.27863       -0.15530        0.35905        0.36356        1.01898        1.03962        2.18025        8.32710        0.00077           0.11572             0.19214             0.23094             0.11532             0.19175             0.23019             3.45759            16.91929            98.36796         -0.03575        0.18645       -0.04589       -0.10071        0.18792       -2.57289        0.58648        0.83738        0.61185        0.86153        0.40121          30.65255              0.0        100001.0
 244  drift     66.00000       16.27863       -0.15529        0.35523        0.35962        1.00496        1.02957        2.19185        8.37336        0.00077           0.11572             0.19218             0.23099             0.11532             0.19194             0.23014             3.45739            16.92205            98.38402         -0.03286        0.18645       -0.04745       -0.10072        0.18792       -2.51083        0.55964        0.81962        0.58514        0.84299        0.41739          30.98148              0.0        100001.0
 245  cav       66.36000       16.52798       -0.18915        0.34548        0.34989        0.97046        1.00148        2.21825        8.47332        0.00068           0.11572             0.19214             0.23094             0.11531             0.19191             0.22983             3.41422            16.55779            99.74571         -0.02611        0.18416       -0.04836       -0.11025        0.18939       -2.37003        0.38179        0.78137        0.39781        0.80431        0.05404          32.63663              0.0        100001.0
 246  drift     66.60000       16.52798       -0.18912        0.34162        0.34592        0.95547        0.99091        2.22094        8.47181        0.00068           0.11573             0.19220             0.23101             0.11531             0.19198             0.22964             3.41366            16.56279            99.77582         -0.02169        0.18415       -0.05101       -0.11026        0.18939       -2.25393        0.34357        0.76398        0.36018        0.78615        0.07463          32.72133              0.0        100001.0
 247  cav       66.96000       16.76684       -0.24075        0.33537        0.33974        0.93719        0.97020        2.22309        8.48707        0.00070           0.11574             0.19242             0.23127             0.11532             0.19188             0.22952             3.37254            16.16942           101.05888         -0.01494        0.17828       -0.05251       -0.11590        0.19082       -2.07464        0.16605        0.74170        0.17294        0.76394       -0.35526          33.68123              0.0        100001.0
 248  drift     67.69000       16.76685       -0.24068        0.33172        0.33589        0.91864        0.96878        2.18342        8.33763        0.00070           0.11575             0.19237             0.23121             0.11532             0.19183             0.22891             3.36971            16.08252           101.14793         -0.00192        0.17827       -0.06097       -0.11594        0.19082       -1.62846        0.05547        0.72563        0.06494        0.74670       -0.28797          32.51727              0.0        100001.0
 249  drift     67.79500       16.76685       -0.24067        0.33149        0.33562        0.91601        0.97187        2.17834        8.33326        0.00070           0.11575             0.19257             0.23118             0.11532             0.19176             0.22883             3.36922            16.08436           101.15948         -0.00005        0.17827       -0.06219       -0.11595        0.19082       -1.56430        0.03954        0.72464        0.04939        0.74551       -0.27827          32.37092              0.0        100001.0
 250  sol3d     68.29500       16.76686       -0.24062        0.32086        0.32509        0.89998        0.96690        2.15645        8.31317        0.00070           0.11606             0.19338             0.23327             0.11495             0.19148             0.23098             3.36694            16.09069           101.19933         -0.00556        0.17087       -0.06677       -0.04455        0.19082       -1.25802        0.83352        0.67707        0.88276        0.70174       -0.23207          31.74497              0.0        100001.0
 251  drift     68.45000       16.76687       -0.24060        0.31484        0.31885        0.87950        0.95115        2.15043        8.31151        0.00070           0.11606             0.19330             0.23317             0.11495             0.19160             0.23112             3.36609            16.09203           101.20772         -0.00291        0.17087       -0.06746       -0.04456        0.19082       -1.16331        0.79263        0.65188        0.84132        0.67503       -0.21767          31.57602              0.0        100001.0
 252  cav       68.81000       17.01815       -0.26526        0.30027        0.30397        0.82827        0.90870        2.13812        8.31646        0.00076           0.11606             0.19332             0.23291             0.11496             0.19160             0.23168             3.33052            15.60339           101.32071          0.00326        0.17230       -0.06629       -0.04967        0.19228       -0.94683        0.62459        0.59748        0.66505        0.61817       -0.53190          32.02956              0.0        100001.0
 253  drift     69.05000       17.01815       -0.26525        0.29301        0.29638        0.80237        0.88721        2.11707        8.27521        0.00076           0.11606             0.19315             0.23271             0.11496             0.19154             0.23189             3.32909            15.60158           101.30897          0.00740        0.17230       -0.06749       -0.04968        0.19228       -0.78640        0.56545        0.56896        0.60569        0.58772       -0.50551          31.41558              0.0        100001.0
 254  cav       69.41000       17.26788       -0.29061        0.28197        0.28502        0.77528        0.85524        2.08749        8.22497        0.00086           0.11607             0.19333             0.23237             0.11497             0.19177             0.23244             3.29853            15.02206           100.81922          0.01347        0.17495       -0.06659       -0.05846        0.19373       -0.55307        0.41198        0.53080        0.44594        0.54754       -0.80989          31.28704              0.0        100001.0
 255  drift     69.65000       17.26788       -0.29061        0.27704        0.27976        0.76781        0.84544        2.05546        8.12014        0.00086           0.11607             0.19314             0.23214             0.11496             0.19169             0.23263             3.29710            15.01531           100.77387          0.01767        0.17496       -0.06800       -0.05848        0.19373       -0.37859        0.35568        0.51242        0.38991        0.52753       -0.77586          30.34750              0.0        100001.0
 256  cav       70.01000       17.52116       -0.28784        0.26963        0.27200        0.75308        0.82508        2.01128        8.03142        0.00096           0.11606             0.19303             0.23173             0.11496             0.19160             0.23309             3.27178            14.53928            99.58412          0.02367        0.18154       -0.06735       -0.06857        0.19515       -0.11339        0.22038        0.48897        0.25060        0.50235       -1.01009          29.71038              0.0        100001.0
 257  drift     70.08000       17.52116       -0.28784        0.26881        0.27108        0.75154        0.82290        1.99941        8.01068        0.00096           0.11606             0.19298             0.23167             0.11496             0.19163             0.23313             3.27140            14.53602            99.56179          0.02494        0.18154       -0.06783       -0.06857        0.19515       -0.06336        0.20434        0.48600        0.23474        0.49896       -0.99759          29.36430              0.0        100001.0
 258  drift     70.18500       17.52116       -0.28785        0.26769        0.26981        0.75049        0.81965        1.98177        7.97960        0.00096           0.11606             0.19314             0.23158             0.11496             0.19167             0.23318             3.27084            14.53087            99.52651          0.02685        0.18155       -0.06855       -0.06858        0.19515        0.01169        0.18028        0.48197        0.21096        0.49429       -0.97884          28.85321              0.0        100001.0
 259  sol3d     70.68500       17.52115       -0.28786        0.25671        0.25729        0.72462        0.78884        1.90034        7.84090        0.00096           0.11624             0.19249             0.23163             0.11462             0.19122             0.23405             3.26844            14.50139            99.32456          0.02004        0.18132       -0.07729       -0.05810        0.19515        0.36953        0.60495        0.44254        0.65140        0.45083       -0.88991          26.55050              0.0        100001.0
 260  drift     70.84000       17.52115       -0.28789        0.25144        0.25170        0.71632        0.77706        1.87602        7.83387        0.00096           0.11624             0.19238             0.23151             0.11462             0.19122             0.23405             3.26774            14.49085            99.25241          0.02285        0.18132       -0.07819       -0.05812        0.19515        0.48034        0.55483        0.42459        0.60013        0.43145       -0.86239          25.88086              0.0        100001.0
 261  cav       71.20000       17.77283       -0.28720        0.23954        0.23919        0.69404        0.74447        1.82312        7.82063        0.00106           0.11623             0.19253             0.23141             0.11462             0.19129             0.23442             3.25286            14.16557            97.02445          0.02933        0.18084       -0.07750       -0.07065        0.19656        0.73054        0.39723        0.38815        0.43686        0.39245       -1.04295          24.90609              0.0        100001.0
 262  drift     71.44000       17.77282       -0.28725        0.23417        0.23330        0.68305        0.72854        1.77848        7.81331        0.00106           0.11623             0.19237             0.23122             0.11462             0.19142             0.23430             3.25193            14.14684            96.89615          0.03367        0.18084       -0.07919       -0.07067        0.19656        0.90049        0.32217        0.37094        0.36052        0.37337       -0.99109          23.70811              0.0        100001.0
 263  cav       71.80000       18.02514       -0.27627        0.22698        0.22549        0.66346        0.69952        1.71664        7.87874        0.00114           0.11622             0.19254             0.23114             0.11461             0.19144             0.23433             3.24212            13.87148            94.36380          0.03997        0.18250       -0.07899       -0.07943        0.19795        1.16047        0.17776        0.35101        0.21221        0.35128       -1.10699          22.46702              0.0        100001.0
 264  drift     72.04000       18.02513       -0.27634        0.22480        0.22280        0.65872        0.68741        1.66755        7.87761        0.00114           0.11622             0.19247             0.23106             0.11461             0.19127             0.23411             3.24139            13.85266            94.23581          0.04435        0.18250       -0.08090       -0.07945        0.19795        1.32279        0.10376        0.34431        0.13733        0.34295       -1.04679          21.20506              0.0        100001.0
 265  cav       72.40000       18.27697       -0.26172        0.22265        0.22006        0.65492        0.67490        1.59903        7.87650        0.00122           0.11621             0.19251             0.23110             0.11461             0.19116             0.23397             3.23524            13.64875            91.60235          0.05078        0.18910       -0.08103       -0.08539        0.19933        1.56440       -0.03901        0.34015       -0.00848        0.33691       -1.13115          19.80540              0.0        100001.0
 266  drift     72.47000       18.27696       -0.26174        0.22288        0.22015        0.65848        0.67609        1.58353        7.86190        0.00122           0.11621             0.19252             0.23112             0.11461             0.19111             0.23392             3.23508            13.64391            91.56986          0.05210        0.18910       -0.08162       -0.08540        0.19933        1.60893       -0.06062        0.34085       -0.03025        0.33718       -1.11106          19.42428              0.0        100001.0
 267  drift     72.57500       18.27696       -0.26177        0.22341        0.22047        0.66383        0.67789        1.56052        7.84001        0.00122           0.11620             0.19255             0.23116             0.11461             0.19127             0.23383             3.23484            13.63682            91.52228          0.05408        0.18910       -0.08252       -0.08541        0.19933        1.67572       -0.09303        0.34247       -0.06291        0.33817       -1.08097          18.86534              0.0        100001.0
 268  sol3d     73.07500       18.27695       -0.26183        0.22293        0.21892        0.65536        0.68391        1.45530        7.73599        0.00122           0.11643             0.19296             0.22782             0.11454             0.19049             0.23287             3.23426            13.70463            91.36423          0.04282        0.07003       -0.09296       -0.00521        0.19933        1.99422        0.12911        0.34033        0.14682        0.33361       -0.93877          16.40994              0.0        100001.0
 269  drift     73.23000       18.27694       -0.26186        0.22187        0.21768        0.64971        0.68118        1.42429        7.70384        0.00122           0.11643             0.19287             0.22771             0.11454             0.19048             0.23286             3.23403            13.69618            91.30785          0.04390        0.07004       -0.09304       -0.00522        0.19933        2.09286        0.08069        0.33709        0.09725        0.32984       -0.89475          15.71922              0.0        100001.0
 270  cav       73.59000       18.52895       -0.24032        0.22030        0.21593        0.63651        0.67052        1.35803        7.63810        0.00127           0.11642             0.19297             0.22756             0.11454             0.19034             0.23298             3.23274            13.60644            88.93098          0.04637        0.07287       -0.09050       -0.01672        0.20069        2.31320       -0.06257        0.33463       -0.04993        0.32678       -0.91532          14.49022              0.0        100001.0
 271  drift     73.83000       18.52894       -0.24035        0.22189        0.21734        0.64373        0.67700        1.30942        7.54247        0.00127           0.11643             0.19294             0.22752             0.11454             0.19039             0.23304             3.23248            13.59647            88.86583          0.04811        0.07288       -0.09090       -0.01674        0.20069        2.45240       -0.13779        0.33947       -0.12677        0.33105       -0.84086          13.47254              0.0        100001.0
 272  cav       74.19000       18.77948       -0.22104        0.22541        0.22084        0.65163        0.69217        1.24368        7.40110        0.00131           0.11642             0.19291             0.22748             0.11454             0.19051             0.23318             3.23303            13.55976            86.92156          0.05046        0.07502       -0.08863       -0.02272        0.20204        2.66233       -0.28109        0.35271       -0.27383        0.34410       -0.82969          12.31366              0.0        100001.0
 273  drift     74.92000       18.77948       -0.22103        0.24331        0.23859        0.70623        0.73819        1.11120        6.97493        0.00131           0.11642             0.19295             0.22780             0.11454             0.19033             0.23354             3.23259            13.62831            86.80450          0.05594        0.07505       -0.09029       -0.02277        0.20204        3.04909       -0.51478        0.41095       -0.51223        0.40163       -0.58777           9.83131              0.0        100001.0
