n_el  name       dist[m]     Energy[MeV/u] (W-Wtmp)/Wtmp,%   x_rms[cm]      y_rms[cm]      Xmax[cm]       Ymax[cm]     phi_rms[deg]   phi_max[deg]   DW/W[rel.u.]   4*exn_rms[cm*mrad]   exn99.5[cm*mrad]    exn_max[cm*mrad]   4*eyn_rms[cm*mrad]   eyn99.5[cm*mrad]    eyn_max[cm*mrad]   4*ezn_rms[keV/u*ns]  ezn99.5[keV/u*ns]    ezn_max[keV/u*ns]     Xc[cm]       X'c[mrad]        Yc[cm]       Y'c[mrad]        btgm          Zc[deg]          a_x        b_x[cm/mrad]       a_y        b_y[cm/mrad]       a_z        b_z[deg/(%ofD_W/W)]  #of_lost_part  total#of_part 
 229  cav       62.18000       15.30190        0.30698        0.30422        0.30398        0.85679        0.87672        2.90875       15.59732        0.00053           0.11510             0.19416             0.24547             0.11594             0.19344             0.24180             3.16381            10.44229            18.81494          0.01831       -0.00711       -0.06121       -0.35051        0.18172        5.37890        0.36972        0.58446        0.37551        0.57932       -0.17374          55.78913              0.0        100001.0
 230  drift     62.42000       15.30190        0.30700        0.29989        0.29955        0.84483        0.87036        2.90326       15.47845        0.00053           0.11511             0.19419             0.24549             0.11595             0.19358             0.24198             3.16271            10.43862            18.77450          0.01814       -0.00710       -0.06962       -0.35052        0.18172        5.18323        0.32008        0.56792        0.32529        0.56252       -0.15867          55.59798              0.0        100001.0
 231  cav       62.78000       15.57472        0.35616        0.29274        0.29252        0.82208        0.86052        2.90228       15.33121        0.00060           0.11516             0.19465             0.24670             0.11598             0.19420             0.24275             3.23994            11.11842            20.89929          0.01764       -0.00096       -0.07913       -0.35404        0.18330        4.88954        0.19019        0.54559        0.19214        0.54093       -0.55028          55.17606              0.0        100001.0
 232  drift     62.85000       15.57472        0.35616        0.29205        0.29182        0.81927        0.86076        2.89698       15.27676        0.00060           0.11516             0.19463             0.24668             0.11598             0.19423             0.24279             3.23966            11.11178            20.88680          0.01764       -0.00096       -0.08161       -0.35404        0.18330        4.82393        0.17604        0.54303        0.17787        0.53834       -0.54506          54.97960              0.0        100001.0
 233  drift     62.95500       15.57472        0.35617        0.29112        0.29087        0.81508        0.86228        2.88911       15.19510        0.00060           0.11516             0.19461             0.24666             0.11598             0.19428             0.24284             3.23925            11.10187            20.86819          0.01763       -0.00096       -0.08533       -0.35405        0.18330        4.72552        0.15482        0.53956        0.15647        0.53483       -0.53725          54.68825              0.0        100001.0
 234  sol3d     63.45500       15.57472        0.35621        0.27786        0.27764        0.77769        0.84420        2.85289       14.80649        0.00060           0.11517             0.19501             0.24195             0.11580             0.19476             0.24406             3.23625            11.06862            20.76664         -0.00693       -0.08761       -0.10292       -0.26317        0.18330        4.25753        0.77971        0.49152        0.77311        0.48808       -0.49977          53.37506              0.0        100001.0
 235  drift     63.61000       15.57472        0.35621        0.27118        0.27098        0.76290        0.83034        2.84213       14.68615        0.00060           0.11517             0.19526             0.24195             0.11580             0.19470             0.24398             3.23577            11.07503            20.73976         -0.00828       -0.08761       -0.10700       -0.26318        0.18330        4.11225        0.72716        0.46817        0.72054        0.46494       -0.48840          52.98111              0.0        100001.0
 236  cav       63.97000       15.84139        0.37394        0.25551        0.25559        0.72474        0.80430        2.82319       14.44532        0.00072           0.11521             0.19524             0.24283             0.11580             0.19448             0.24401             3.30155            11.66278            22.91312         -0.01142       -0.08666       -0.11337       -0.28031        0.18486        3.78572        0.55870        0.41902        0.55029        0.41717       -0.88078          52.10366              0.0        100001.0
 237  drift     64.21000       15.84139        0.37393        0.24780        0.24797        0.70400        0.79576        2.79366       14.20734        0.00072           0.11521             0.19543             0.24277             0.11580             0.19458             0.24383             3.30076            11.66208            22.86683         -0.01350       -0.08666       -0.12010       -0.28034        0.18486        3.55163        0.48073        0.39411        0.47253        0.39266       -0.85687          51.03175              0.0        100001.0
 238  cav       64.57000       16.10785        0.39888        0.23678        0.23730        0.67458        0.77689        2.75584       13.88472        0.00087           0.11521             0.19529             0.24320             0.11577             0.19449             0.24372             3.36338            12.18095            25.11537         -0.01677       -0.08363       -0.12697       -0.29249        0.18640        3.20544        0.32421        0.36280        0.31454        0.36265       -1.20905          49.54197              0.0        100001.0
 239  drift     64.81000       16.10785        0.39886        0.23226        0.23292        0.66820        0.77067        2.71450       13.59254        0.00087           0.11521             0.19544             0.24308             0.11577             0.19457             0.24352             3.36238            12.18105            25.06389         -0.01877       -0.08363       -0.13399       -0.29252        0.18640        2.95789        0.24818        0.34910        0.23889        0.34941       -1.17594          48.08108              0.0        100001.0
 240  cav       65.17000       16.36904        0.39925        0.22649        0.22755        0.65602        0.76754        2.65848       13.19434        0.00104           0.11522             0.19541             0.24335             0.11574             0.19444             0.24335             3.41809            12.83974            27.26059         -0.02146       -0.09044       -0.14131       -0.31074        0.18792        2.59955        0.09680        0.33466        0.08623        0.33627       -1.49468          46.10107              0.0        100001.0
 241  drift     65.24000       16.36904        0.39924        0.22609        0.22719        0.65690        0.76974        2.64308       13.09765        0.00104           0.11522             0.19538             0.24331             0.11574             0.19465             0.24331             3.41770            12.83184            27.24381         -0.02209       -0.09044       -0.14349       -0.31075        0.18792        2.52788        0.07478        0.33346        0.06435        0.33522       -1.48149          45.57350              0.0        100001.0
 242  drift     65.34500       16.36904        0.39922        0.22567        0.22685        0.65823        0.77305        2.62006       12.95263        0.00104           0.11522             0.19534             0.24327             0.11574             0.19460             0.24325             3.41711            12.81990            27.21848         -0.02304       -0.09044       -0.14675       -0.31076        0.18792        2.42038        0.04175        0.33225        0.03152        0.33422       -1.46174          44.79114              0.0        100001.0
 243  sol3d     65.84500       16.36903        0.39918        0.21917        0.22051        0.68859        0.75448        2.51200       12.26602        0.00103           0.11542             0.19506             0.23933             0.11553             0.19463             0.24513             3.41535            12.79444            27.10687         -0.06233       -0.10577       -0.14590       -0.08983        0.18792        1.90897        0.32604        0.31283        0.32536        0.31636       -1.36776          41.19380              0.0        100001.0
 244  drift     66.00000       16.36903        0.39916        0.21592        0.21728        0.68048        0.74721        2.47909       12.06385        0.00103           0.11541             0.19487             0.23940             0.11553             0.19457             0.24504             3.41427            12.77510            27.06590         -0.06397       -0.10578       -0.14729       -0.08985        0.18792        1.75030        0.26912        0.30363        0.26906        0.30717       -1.33872          40.13400              0.0        100001.0
 245  cav       66.36000       16.62690        0.40826        0.20967        0.21122        0.65871        0.73124        2.40732       11.62556        0.00120           0.11538             0.19475             0.23955             0.11548             0.19446             0.24491             3.45115            13.24143            28.91141         -0.06737       -0.11757       -0.14744       -0.11275        0.18939        1.39199        0.10173        0.28866        0.10105        0.29268       -1.61456          38.02600              0.0        100001.0
 246  drift     66.60000       16.62690        0.40823        0.20868        0.21023        0.65366        0.72697        2.34550       11.26330        0.00120           0.11538             0.19490             0.23973             0.11547             0.19422             0.24492             3.44928            13.23664            28.83800         -0.07019       -0.11758       -0.15015       -0.11278        0.18939        1.14275        0.01425        0.28593        0.01471        0.28996       -1.55468          36.11772              0.0        100001.0
 247  cav       66.96000       16.88004        0.43275        0.20915        0.21081        0.66001        0.72533        2.25643       10.74035        0.00139           0.11533             0.19471             0.23979             0.11541             0.19421             0.24490             3.47830            13.59710            30.48676         -0.07416       -0.12754       -0.15127       -0.13610        0.19082        0.77430       -0.15617        0.28951       -0.15650        0.29392       -1.80876          33.64417              0.0        100001.0
 248  drift     67.69000       16.88004        0.43277        0.22404        0.22553        0.68569        0.77341        2.03811        9.44574        0.00138           0.11531             0.19476             0.23986             0.11540             0.19429             0.24562             3.47375            13.52212            30.25083         -0.08347       -0.12759       -0.16121       -0.13619        0.19082       -0.02302       -0.42668        0.33223       -0.42321        0.33641       -1.56923          27.48452              0.0        100001.0
 249  drift     67.79500       16.88004        0.43278        0.22718        0.22862        0.68945        0.78259        2.00748        9.25960        0.00138           0.11531             0.19496             0.23980             0.11540             0.19414             0.24575             3.47329            13.50809            30.21944         -0.08481       -0.12760       -0.16264       -0.13621        0.19082       -0.13771       -0.46576        0.34161       -0.46174        0.34571       -1.53486          26.66832              0.0        100001.0
 250  sol3d     68.29500       16.88004        0.43278        0.23812        0.23828        0.76145        0.79222        1.86482        8.37382        0.00138           0.11578             0.19527             0.24107             0.11547             0.19591             0.24459             3.47138            13.47919            30.08747         -0.12158       -0.04200       -0.14197        0.09413        0.19082       -0.68335       -0.16878        0.37381       -0.15653        0.37532       -1.37226          23.02524              0.0        100001.0
 251  drift     68.45000       16.88005        0.43282        0.24001        0.24004        0.76531        0.79455        1.82180        8.09925        0.00137           0.11578             0.19537             0.24090             0.11547             0.19579             0.24474             3.47107            13.46322            30.05183         -0.12223       -0.04202       -0.14051        0.09411        0.19082       -0.85268       -0.21391        0.37976       -0.20133        0.38089       -1.32195          21.97707              0.0        100001.0
 252  cav       68.81000       17.13350        0.41076        0.24491        0.24483        0.78088        0.79873        1.72715        7.48283        0.00148           0.11578             0.19526             0.24047             0.11546             0.19584             0.24449             3.48053            13.65201            30.88690         -0.12307       -0.05963       -0.13407        0.07706        0.19228       -1.24217       -0.36602        0.39847       -0.35532        0.39929       -1.39392          19.99936              0.0        100001.0
 253  drift     69.05000       17.13351        0.41083        0.25079        0.25053        0.80684        0.81965        1.65592        7.03528        0.00148           0.11578             0.19509             0.24026             0.11547             0.19566             0.24457             3.48039            13.66639            30.84963         -0.12450       -0.05966       -0.13222        0.07703        0.19228       -1.48912       -0.43804        0.41781       -0.42674        0.41810       -1.30390          18.38436              0.0        100001.0
 254  cav       69.41000       17.38633        0.39336        0.26008        0.25977        0.84212        0.85157        1.55531        6.38286        0.00157           0.11579             0.19532             0.23995             0.11547             0.19568             0.24430             3.48667            13.76193            31.49183         -0.12606       -0.07801       -0.12640        0.06210        0.19373       -1.85786       -0.59952        0.45270       -0.59037        0.45285       -1.32588          16.43073              0.0        100001.0
 255  drift     69.65000       17.38634        0.39341        0.26874        0.26828        0.87095        0.87909        1.48180        5.91291        0.00157           0.11579             0.19537             0.23972             0.11547             0.19552             0.24441             3.48677            13.75449            31.47482         -0.12794       -0.07803       -0.12491        0.06207        0.19373       -2.09256       -0.67510        0.48333       -0.66535        0.48302       -1.22477          14.91400              0.0        100001.0
 256  cav       70.01000       17.63711        0.37204        0.28184        0.28139        0.91664        0.91487        1.37865        5.22555        0.00165           0.11580             0.19542             0.23949             0.11548             0.19567             0.24398             3.49063            13.82160            31.92055         -0.13021       -0.09301       -0.11981        0.04890        0.19515       -2.44287       -0.85199        0.53544       -0.84511        0.53520       -1.20073          13.08432              0.0        100001.0
 257  drift     70.08000       17.63711        0.37204        0.28501        0.28452        0.92701        0.92368        1.35699        5.08334        0.00165           0.11580             0.19536             0.23942             0.11548             0.19567             0.24397             3.49070            13.82114            31.91950         -0.13086       -0.09302       -0.11947        0.04889        0.19515       -2.50713       -0.87550        0.54754       -0.86848        0.54720       -1.16832          12.67621              0.0        100001.0
 258  drift     70.18500       17.63711        0.37205        0.28985        0.28932        0.94256        0.93691        1.32499        5.01483        0.00165           0.11580             0.19528             0.23932             0.11548             0.19565             0.24395             3.49081            13.82069            31.91844         -0.13184       -0.09303       -0.11895        0.04888        0.19515       -2.60352       -0.91082        0.56630       -0.90358        0.56582       -1.11975          12.08498              0.0        100001.0
 259  sol3d     70.68500       17.63711        0.37202        0.30574        0.30427        1.00588        0.94863        1.18179        5.24745        0.00164           0.11652             0.19591             0.23833             0.11579             0.19628             0.24173             3.49106            13.82009            31.91708         -0.15307        0.10362       -0.08315        0.14579        0.19515       -3.06190       -0.30918        0.62624       -0.30643        0.62414       -0.88914           9.61335              0.0        100001.0
 260  drift     70.84000       17.63710        0.37201        0.30819        0.30669        1.01520        0.95171        1.14111        5.33032        0.00164           0.11652             0.19602             0.23817             0.11579             0.19647             0.24166             3.49131            13.82099            31.91915         -0.15146        0.10360       -0.08089        0.14578        0.19515       -3.20419       -0.33842        0.63630       -0.33572        0.63411       -0.81772           8.96226              0.0        100001.0
 261  cav       71.20000       17.88287        0.33018        0.31339        0.31207        1.03288        0.95333        1.05654        5.54551        0.00168           0.11657             0.19599             0.23815             0.11582             0.19635             0.24121             3.49345            13.83903            32.03478         -0.14704        0.08284       -0.07285        0.13099        0.19656       -3.53546       -0.48800        0.66240       -0.49028        0.66111       -0.73276           7.78856              0.0        100001.0
 262  drift     71.44000       17.88286        0.33012        0.31916        0.31786        1.05061        0.96394        1.00149        5.65791        0.00168           0.11657             0.19605             0.23792             0.11582             0.19624             0.24108             3.49392            13.84193            32.04151         -0.14506        0.08281       -0.06971        0.13098        0.19656       -3.72960       -0.53636        0.68704       -0.53880        0.68585       -0.61648           6.99713              0.0        100001.0
 263  cav       71.80000       18.12735        0.28920        0.32733        0.32630        1.07321        0.97871        0.93374        5.83078        0.00170           0.11662             0.19606             0.23794             0.11586             0.19621             0.24075             3.49560            13.84841            32.05651         -0.14147        0.06721       -0.06238        0.11712        0.19795       -4.01874       -0.69621        0.72749       -0.70454        0.72763       -0.50595           6.16515              0.0        100001.0
 264  drift     72.04000       18.12734        0.28913        0.33505        0.33409        1.09417        0.99908        0.89356        5.92859        0.00170           0.11662             0.19616             0.23776             0.11586             0.19635             0.24063             3.49605            13.85347            32.06821         -0.13985        0.06719       -0.05956        0.11711        0.19795       -4.18758       -0.74893        0.76222       -0.75764        0.76277       -0.38672           5.64524              0.0        100001.0
 265  cav       72.40000       18.36869        0.23883        0.34603        0.34542        1.12163        1.02833        0.85215        6.10679        0.00169           0.11668             0.19619             0.23781             0.11591             0.19652             0.24054             3.49756            13.83680            32.02963         -0.13687        0.04857       -0.05290        0.10712        0.19933       -4.44277       -0.92785        0.81825       -0.94415        0.82075       -0.26326           5.20294              0.0        100001.0
 266  drift     72.47000       18.36869        0.23881        0.34879        0.34821        1.12876        1.03712        0.84535        6.13221        0.00169           0.11668             0.19616             0.23777             0.11591             0.19647             0.24048             3.49766            13.83893            32.03457         -0.13653        0.04857       -0.05215        0.10712        0.19933       -4.48316       -0.94489        0.83136       -0.96140        0.83409       -0.22840           5.12001              0.0        100001.0
 267  drift     72.57500       18.36868        0.23878        0.35299        0.35246        1.13945        1.05031        0.83688        6.17145        0.00169           0.11668             0.19612             0.23772             0.11591             0.19641             0.24040             3.49781            13.84220            32.04213         -0.13602        0.04856       -0.05103        0.10711        0.19933       -4.54374       -0.97048        0.85148       -0.98731        0.85456       -0.17612           5.01770              0.0        100001.0
 268  sol3d     73.07500       18.36866        0.23865        0.36426        0.36373        1.15997        1.06246        0.82638        6.39256        0.00169           0.11748             0.19618             0.23693             0.11626             0.19595             0.24161             3.49778            13.85476            32.07121         -0.13485        0.23954       -0.01842        0.11398        0.19933       -4.83137       -0.10674        0.90052       -0.12226        0.90734        0.07259           4.89268              0.0        100001.0
 269  drift     73.23000       18.36865        0.23861        0.36499        0.36455        1.16056        1.06145        0.83343        6.50569        0.00169           0.11748             0.19611             0.23685             0.11626             0.19600             0.24168             3.49797            13.85971            32.08265         -0.13114        0.23952       -0.01665        0.11398        0.19933       -4.92075       -0.12667        0.90416       -0.14213        0.91146        0.14977           4.97620              0.0        100001.0
 270  cav       73.59000       18.60583        0.17361        0.36588        0.36592        1.15809        1.05410        0.86707        6.78258        0.00165           0.11753             0.19623             0.23699             0.11629             0.19609             0.24209             3.49824            13.86327            32.01678         -0.12212        0.22366       -0.01026        0.11239        0.20069       -5.12639       -0.28582        0.91431       -0.31050        0.92426        0.26957           5.45873              0.0        100001.0
 271  drift     73.83000       18.60583        0.17358        0.36878        0.36902        1.16264        1.05608        0.89649        6.95812        0.00165           0.11753             0.19620             0.23696             0.11629             0.19597             0.24224             3.49847            13.86902            32.03006         -0.11676        0.22364       -0.00756        0.11239        0.20069       -5.22638       -0.31818        0.92886       -0.34297        0.93999        0.38329           5.83505              0.0        100001.0
 272  cav       74.19000       18.84297        0.11632        0.37231        0.37313        1.16557        1.05388        0.95603        7.21667        0.00158           0.11758             0.19626             0.23703             0.11633             0.19590             0.24275             3.49747            13.85120            31.98890         -0.10839        0.21304       -0.00115        0.11221        0.20204       -5.37169       -0.47772        0.95278       -0.51274        0.96721        0.48474           6.72613              0.0        100001.0
 273  drift     74.92000       18.84296        0.11628        0.38720        0.38879        1.18990        1.09644        1.10444        7.79707        0.00158           0.11758             0.19654             0.23765             0.11633             0.19612             0.24333             3.49809            13.86014            32.00956         -0.09284        0.21296        0.00704        0.11220        0.20204       -5.57403       -0.58397        1.03047       -0.62035        1.05011        0.80682           8.97489              0.0        100001.0
